"order_id","sales","profit","quantity","discount","country","state","city","postal_code","customer_name","product_name","category","sub_category","segment","shipping_mode","dt_order","dt_ship","year_order","year_ship","quarter_order","quarter_ship","month_order","month_ship","week_order","week_ship","week_day_order","week_day_ship"
CA-2018-102561,18.4960,6.7048000000000000,4,0.20,United States,Pennsylvania,Philadelphia,"19140",Neil Knudson,Xerox 196,Office Supplies,Paper,Home Office,Standard Class,2018-07-18,2018-07-22,2018,2018,3,3,7,7,29,29,wed,sun
CA-2018-164490,9.2480,3.3524000000000000,2,0.20,United States,Illinois,Chicago,"60653",Stephanie Ulpright,Xerox 196,Office Supplies,Paper,Home Office,Second Class,2018-09-05,2018-09-10,2018,2018,3,3,9,9,36,37,wed,mon
US-2016-158638,5.8920,-4.1244000000000000,4,0.70,United States,Pennsylvania,Philadelphia,"19120",Anthony Garverick,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,Home Office,Standard Class,2016-09-17,2016-09-21,2016,2016,3,3,9,9,37,38,sat,wed
CA-2019-138149,62.3100,22.4316000000000000,3,0.00,United States,California,Los Angeles,"90049",William Brown,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,Consumer,First Class,2019-06-29,2019-06-30,2019,2019,2,2,6,6,26,26,sat,sun
US-2019-132031,77.9520,-11.6928000000000000,3,0.20,United States,Tennessee,Clarksville,"37042",Parhena Norris,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,Home Office,Standard Class,2019-04-23,2019-04-27,2019,2019,2,2,4,4,17,17,tue,sat
CA-2016-105165,46.6880,-2.9180000000000000,4,0.20,United States,Texas,Houston,"77036",Sam Zeldin,Belkin Standard 104 key USB Keyboard,Technology,Accessories,Home Office,First Class,2016-09-07,2016-09-10,2016,2016,3,3,9,9,36,36,wed,sat
CA-2016-146843,102.2400,-16.6140000000000000,4,0.20,United States,Arizona,Avondale,"85323",Philip Brown,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Accessories,Consumer,Standard Class,2016-11-30,2016-12-06,2016,2016,4,4,11,12,48,49,wed,tue
US-2019-169320,159.7500,11.1825000000000000,5,0.00,United States,Indiana,Elkhart,"46514",Lena Hernandez,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Accessories,Consumer,Second Class,2019-07-23,2019-07-25,2019,2019,3,3,7,7,30,30,tue,thu
CA-2017-112053,31.9500,2.2365000000000000,1,0.00,United States,New York,Rochester,"14609",Shahid Hopkins,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Accessories,Consumer,Second Class,2017-10-11,2017-10-13,2017,2017,4,4,10,10,41,41,wed,fri
CA-2016-167724,7.8300,3.6018000000000000,3,0.00,United States,Maryland,Baltimore,"21215",Ben Ferrer,Avery 479,Office Supplies,Labels,Home Office,Standard Class,2016-04-13,2016-04-18,2016,2016,2,2,4,4,15,16,wed,mon
US-2016-134614,617.7000,-407.6820000000000000,6,0.50,United States,Illinois,Bloomington,"61701",Philip Fox,Bevis 44 x 96 Conference Tables,Furniture,Tables,Consumer,Standard Class,2016-09-20,2016-09-25,2016,2016,3,3,9,9,38,38,tue,sun
CA-2016-132612,1441.3000,245.0210000000000000,7,0.00,United States,Virginia,Harrisonburg,"22801",Frank Olsen,Bevis 44 x 96 Conference Tables,Furniture,Tables,Consumer,Second Class,2016-06-09,2016-06-11,2016,2016,2,2,6,6,23,23,thu,sat
CA-2018-164784,370.6200,-142.0710000000000000,3,0.40,United States,Tennessee,Memphis,"38109",Herbert Flentye,Bevis 44 x 96 Conference Tables,Furniture,Tables,Consumer,First Class,2018-05-01,2018-05-04,2018,2018,2,2,5,5,18,18,tue,fri
CA-2019-120376,411.8000,70.0060000000000000,2,0.00,United States,Michigan,Detroit,"48227",Theone Pippenger,Bevis 44 x 96 Conference Tables,Furniture,Tables,Consumer,First Class,2019-12-22,2019-12-25,2019,2019,4,4,12,12,51,52,sun,wed
CA-2018-140256,5.7600,1.6704000000000000,2,0.00,United States,California,Los Angeles,"90049",Pauline Webber,Newell 346,Office Supplies,Art,Corporate,Standard Class,2018-08-22,2018-08-29,2018,2018,3,3,8,8,34,35,wed,wed
CA-2019-110373,7.0560,2.2050000000000000,3,0.20,United States,Illinois,Chicago,"60610",Matt Abelman,Prang Colored Pencils,Office Supplies,Art,Home Office,Second Class,2019-10-27,2019-10-30,2019,2019,4,4,10,10,43,44,sun,wed
CA-2016-122931,67.1760,-20.1528000000000000,1,0.40,United States,Pennsylvania,Philadelphia,"19134",Suzanne McNair,Hon 4060 Series Tables,Furniture,Tables,Corporate,Standard Class,2016-09-29,2016-10-03,2016,2016,3,4,9,10,39,40,thu,mon
CA-2016-159338,447.8400,11.1960000000000000,5,0.20,United States,California,Los Angeles,"90049",Noel Staavos,Hon 4060 Series Tables,Furniture,Tables,Corporate,First Class,2016-06-25,2016-06-28,2016,2016,2,2,6,6,25,26,sat,tue
CA-2019-135279,9.8200,4.8118000000000000,2,0.00,United States,New York,New York City,"10011",Bryan Spruell,Color-Coded Legal Exhibit Labels,Office Supplies,Labels,Home Office,First Class,2019-04-09,2019-04-11,2019,2019,2,2,4,4,15,15,tue,thu
CA-2018-137176,15.0080,-12.0064000000000000,4,0.60,United States,Texas,Dallas,"75220",Daniel Byrd,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,Home Office,Second Class,2018-09-09,2018-09-14,2018,2018,3,3,9,9,36,37,sun,fri
US-2019-141698,20.7360,7.2576000000000000,4,0.20,United States,Texas,Houston,"77041",Shirley Daniels,Xerox 207,Office Supplies,Paper,Home Office,Standard Class,2019-04-15,2019-04-21,2019,2019,2,2,4,4,16,16,mon,sun
CA-2017-110324,19.4400,9.3312000000000000,3,0.00,United States,Michigan,Jackson,"49201",Matt Abelman,Xerox 207,Office Supplies,Paper,Home Office,Standard Class,2017-12-01,2017-12-05,2017,2017,4,4,12,12,48,49,fri,tue
CA-2019-154816,5.7800,2.8322000000000000,1,0.00,United States,Kentucky,Richmond,"40475",Victoria Brennan,Xerox 1987,Office Supplies,Paper,Corporate,Standard Class,2019-11-06,2019-11-10,2019,2019,4,4,11,11,45,45,wed,sun
CA-2016-104976,34.6800,16.9932000000000000,6,0.00,United States,California,San Francisco,"94122",Cyma Kinney,Xerox 1987,Office Supplies,Paper,Corporate,Standard Class,2016-12-09,2016-12-16,2016,2016,4,4,12,12,49,50,fri,fri
CA-2018-114482,40.4600,19.8254000000000000,7,0.00,United States,Iowa,Des Moines,"50315",Denise Monton,Xerox 1987,Office Supplies,Paper,Corporate,Second Class,2018-11-21,2018-11-25,2018,2018,4,4,11,11,47,47,wed,sun
CA-2019-157966,19.4560,2.1888000000000000,4,0.20,United States,Illinois,Chicago,"60610",Stephanie Ulpright,Col-Erase Pencils with Erasers,Office Supplies,Art,Home Office,Same Day,2019-03-13,2019-03-13,2019,2019,1,1,3,3,11,11,wed,wed
US-2018-102232,197.0500,59.1150000000000000,7,0.00,United States,Alabama,Huntsville,"35810",Maureen Fritzler,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,Corporate,Standard Class,2018-08-05,2018-08-11,2018,2018,3,3,8,8,31,32,sun,sat
CA-2019-146269,19.1520,1.1970000000000000,2,0.20,United States,Illinois,Chicago,"60623",Mark Hamilton,Staples in misc. colors,Office Supplies,Art,Consumer,Same Day,2019-10-06,2019-10-06,2019,2019,4,4,10,10,40,40,sun,sun
CA-2019-121818,28.7280,1.7955000000000000,3,0.20,United States,North Carolina,Burlington,"27217",Jennifer Halladay,Staples in misc. colors,Office Supplies,Art,Consumer,First Class,2019-11-20,2019-11-21,2019,2019,4,4,11,11,47,47,wed,thu
US-2018-114174,14.7600,6.9372000000000000,4,0.00,United States,Massachusetts,Malden,"2148",Anne Pryor,Avery 52,Office Supplies,Labels,Home Office,Standard Class,2018-09-08,2018-09-14,2018,2018,3,3,9,9,36,37,sat,fri
CA-2016-134313,43.1760,4.3176000000000000,3,0.20,United States,Colorado,Denver,"80219",Russell Applegate,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,Consumer,Standard Class,2016-11-01,2016-11-07,2016,2016,4,4,11,11,44,45,tue,mon
CA-2019-102736,71.9600,7.1960000000000000,5,0.20,United States,Tennessee,Knoxville,"37918",Liz Preis,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,Consumer,Standard Class,2019-09-05,2019-09-09,2019,2019,3,3,9,9,36,37,thu,mon
CA-2017-137281,6.4800,3.1104000000000000,1,0.00,United States,Georgia,Roswell,"30076",Barbara Fisher,Xerox 202,Office Supplies,Paper,Corporate,Standard Class,2017-06-13,2017-06-17,2017,2017,2,2,6,6,24,24,tue,sat
US-2018-106313,19.4400,9.3312000000000000,3,0.00,United States,Washington,Seattle,"98105",Deirdre Greer,Xerox 202,Office Supplies,Paper,Corporate,Standard Class,2018-08-22,2018-08-26,2018,2018,3,3,8,8,34,34,wed,sun
CA-2018-152534,38.8800,18.6624000000000000,6,0.00,United States,California,Salinas,"93905",Dave Poirier,Xerox 202,Office Supplies,Paper,Corporate,Second Class,2018-06-20,2018-06-25,2018,2018,2,2,6,6,25,26,wed,mon
CA-2018-149195,25.9200,9.0720000000000000,5,0.20,United States,Texas,Houston,"77070",Don Miller,Xerox 202,Office Supplies,Paper,Corporate,Second Class,2018-09-05,2018-09-07,2018,2018,3,3,9,9,36,36,wed,fri
CA-2019-132647,11.7600,5.7624000000000000,2,0.00,United States,New Jersey,Perth Amboy,"8861",Gary Hansen,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,Home Office,Standard Class,2019-02-17,2019-02-23,2019,2019,1,1,2,2,7,8,sun,sat
CA-2017-161242,11.7600,5.7624000000000000,2,0.00,United States,California,Los Angeles,"90045",Catherine Glotzbach,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,Home Office,Standard Class,2017-06-01,2017-06-08,2017,2017,2,2,6,6,22,23,thu,thu
CA-2019-114412,15.5520,5.4432000000000000,3,0.20,United States,North Carolina,Concord,"28027",Andrew Allen,Xerox 1967,Office Supplies,Paper,Consumer,Standard Class,2019-04-15,2019-04-20,2019,2019,2,2,4,4,16,16,mon,sat
CA-2016-158442,15.5520,5.4432000000000000,3,0.20,United States,Texas,Dallas,"75217",Annie Zypern,Xerox 1967,Office Supplies,Paper,Consumer,Same Day,2016-03-17,2016-03-17,2016,2016,1,1,3,3,11,11,thu,thu
US-2017-158911,11.7840,4.2717000000000000,3,0.20,United States,North Carolina,Charlotte,"28205",Roland Schwarz,Avery 508,Office Supplies,Labels,Corporate,Standard Class,2017-07-05,2017-07-11,2017,2017,3,3,7,7,27,28,wed,tue
CA-2017-169677,9.8200,4.8118000000000000,2,0.00,United States,Georgia,Columbus,"31907",Karen Seio,Avery 508,Office Supplies,Labels,Corporate,Second Class,2017-01-13,2017-01-15,2017,2017,1,1,1,1,2,2,fri,sun
CA-2016-122882,42.3680,8.4736000000000000,2,0.20,United States,Pennsylvania,Philadelphia,"19134",Sean Braxton,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,Corporate,Standard Class,2016-09-07,2016-09-13,2016,2016,3,3,9,9,36,37,wed,tue
CA-2016-144071,79.4400,28.5984000000000000,3,0.00,United States,California,San Francisco,"94110",Denny Joy,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,Corporate,Standard Class,2016-12-08,2016-12-15,2016,2016,4,4,12,12,49,50,thu,thu
CA-2018-155033,10.5600,5.0688000000000000,2,0.00,United States,California,Los Angeles,"90032",Cindy Chapman,Astroparche Fine Business Paper,Office Supplies,Paper,Consumer,Standard Class,2018-10-07,2018-10-12,2018,2018,4,4,10,10,40,41,sun,fri
CA-2019-137498,47.5200,22.8096000000000000,9,0.00,United States,California,Los Angeles,"90004",Liz Carlisle,Astroparche Fine Business Paper,Office Supplies,Paper,Consumer,Second Class,2019-09-09,2019-09-14,2019,2019,3,3,9,9,37,37,mon,sat
CA-2016-160738,45.2480,3.9592000000000000,2,0.20,United States,Illinois,Freeport,"61032",Katharine Harms,Eldon Portable Mobile Manager,Office Supplies,Storage,Corporate,Standard Class,2016-05-05,2016-05-10,2016,2016,2,2,5,5,18,19,thu,tue
CA-2018-162236,45.2480,3.9592000000000000,2,0.20,United States,North Carolina,Charlotte,"28205",Elpida Rittenbach,Eldon Portable Mobile Manager,Office Supplies,Storage,Corporate,Second Class,2018-11-04,2018-11-06,2018,2018,4,4,11,11,44,45,sun,tue
CA-2016-101931,141.4000,38.1780000000000000,5,0.00,United States,California,Los Angeles,"90049",Todd Sumrall,Eldon Portable Mobile Manager,Office Supplies,Storage,Corporate,First Class,2016-10-28,2016-10-31,2016,2016,4,4,10,10,43,44,fri,mon
CA-2018-166674,9.8400,2.8536000000000000,3,0.00,United States,New York,Auburn,"13021",Raymond Buch,Newell 342,Office Supplies,Art,Consumer,Second Class,2018-04-01,2018-04-03,2018,2018,2,2,4,4,13,14,sun,tue
CA-2017-111507,5.2800,1.5312000000000000,3,0.00,United States,Washington,Bellevue,"98006",Victoria Wilson,Newell 310,Office Supplies,Art,Corporate,Standard Class,2017-02-06,2017-02-13,2017,2017,1,1,2,2,6,7,mon,mon
CA-2019-143665,20.3400,9.3564000000000000,3,0.00,United States,Washington,Seattle,"98115",Philisse Overcash,Strathmore Photo Mount Cards,Office Supplies,Paper,Home Office,Standard Class,2019-04-26,2019-05-01,2019,2019,2,2,4,5,17,18,fri,wed
CA-2019-118213,67.8000,31.1880000000000000,10,0.00,United States,Indiana,Greenwood,"46142",Adam Bellavance,Strathmore Photo Mount Cards,Office Supplies,Paper,Home Office,First Class,2019-11-05,2019-11-07,2019,2019,4,4,11,11,45,45,tue,thu
CA-2018-129868,7.9000,2.0540000000000000,2,0.00,United States,California,Los Angeles,"90004",Mike Caudle,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,Corporate,Standard Class,2018-12-26,2018-12-31,2018,2018,4,4,12,12,52,1,wed,mon
CA-2019-131807,15.8000,4.1080000000000000,4,0.00,United States,California,Chico,"95928",Greg Guthrie,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,Corporate,Standard Class,2019-10-05,2019-10-10,2019,2019,4,4,10,10,40,41,sat,thu
CA-2017-113173,250.2720,15.6420000000000000,9,0.20,United States,Illinois,Chicago,"60653",Dean Katz,Home/Office Personal File Carts,Office Supplies,Storage,Corporate,Second Class,2017-11-15,2017-11-17,2017,2017,4,4,11,11,46,46,wed,fri
CA-2019-112333,41.9500,10.4875000000000000,5,0.00,United States,New Jersey,Plainfield,"7060",Karen Ferguson,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,Home Office,Standard Class,2019-04-08,2019-04-14,2019,2019,2,2,4,4,15,15,mon,sun
CA-2019-155607,58.7300,14.6825000000000000,7,0.00,United States,New York,New York City,"10009",Frank Gastineau,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,Home Office,Standard Class,2019-11-26,2019-11-30,2019,2019,4,4,11,11,48,48,tue,sat
CA-2016-125829,447.9680,139.9900000000000000,4,0.20,United States,California,Los Angeles,"90045",William Brown,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines,Consumer,Standard Class,2016-11-04,2016-11-11,2016,2016,4,4,11,11,44,45,fri,fri
CA-2016-121727,10.7200,1.7420000000000000,2,0.20,United States,Ohio,Columbus,"43229",Jim Karlsson,Turquoise Lead Holder with Pocket Clip,Office Supplies,Art,Consumer,Standard Class,2016-08-19,2016-08-24,2016,2016,3,3,8,8,33,34,fri,wed
CA-2017-156510,6.7000,2.2110000000000000,1,0.00,United States,Connecticut,Meriden,"6450",Erica Hackney,Turquoise Lead Holder with Pocket Clip,Office Supplies,Art,Consumer,Standard Class,2017-09-25,2017-09-29,2017,2017,3,3,9,9,39,39,mon,fri
CA-2018-146934,662.8400,172.3384000000000000,4,0.00,United States,New Jersey,Passaic,"7055",Art Ferguson,Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances,Consumer,Standard Class,2018-05-22,2018-05-27,2018,2018,2,2,5,5,21,21,tue,sun
US-2019-116701,66.2840,-178.9668000000000000,2,0.80,United States,Texas,Dallas,"75220",Logan Currie,Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances,Consumer,Second Class,2019-12-17,2019-12-21,2019,2019,4,4,12,12,51,51,tue,sat
CA-2016-106376,167.9680,62.9880000000000000,4,0.20,United States,Arizona,Gilbert,"85234",Brendan Sweed,netTALK DUO VoIP Telephone Service,Technology,Phones,Corporate,Standard Class,2016-12-05,2016-12-10,2016,2016,4,4,12,12,49,49,mon,sat
CA-2016-156349,83.9840,31.4940000000000000,2,0.20,United States,California,Los Angeles,"90008",Marina Lichtenstein,netTALK DUO VoIP Telephone Service,Technology,Phones,Corporate,Standard Class,2016-05-26,2016-05-30,2016,2016,2,2,5,5,21,22,thu,mon
CA-2018-108882,377.9280,141.7230000000000000,9,0.20,United States,California,Fresno,"93727",Laura Armstrong,netTALK DUO VoIP Telephone Service,Technology,Phones,Corporate,Standard Class,2018-01-09,2018-01-15,2018,2018,1,1,1,1,2,3,tue,mon
US-2016-134733,83.9840,31.4940000000000000,2,0.20,United States,California,San Diego,"92037",Brian Moss,netTALK DUO VoIP Telephone Service,Technology,Phones,Corporate,Standard Class,2016-09-23,2016-09-28,2016,2016,3,3,9,9,38,39,fri,wed
CA-2017-140144,125.9760,47.2410000000000000,3,0.20,United States,California,San Francisco,"94122",Stewart Carmichael,netTALK DUO VoIP Telephone Service,Technology,Phones,Corporate,Second Class,2017-06-20,2017-06-25,2017,2017,2,2,6,6,25,25,tue,sun
US-2018-157490,703.7100,-938.2800000000000000,6,0.70,United States,Colorado,Pueblo,"81001",Laurel Beltran,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,Home Office,First Class,2018-10-06,2018-10-07,2018,2018,4,4,10,10,40,40,sat,sun
CA-2017-137302,311.9760,38.9970000000000000,3,0.20,United States,California,San Diego,"92105",Bart Watters,RCA ViSYS 25825 Wireless digital phone,Technology,Phones,Corporate,Standard Class,2017-04-26,2017-05-01,2017,2017,2,2,4,5,17,18,wed,mon
US-2018-108637,127.8800,40.9216000000000000,2,0.00,United States,Virginia,Waynesboro,"22980",Adam Bellavance,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,Home Office,Standard Class,2018-03-13,2018-03-18,2018,2018,1,1,3,3,11,11,tue,sun
CA-2019-136539,78.8528,-11.5960000000000000,2,0.32,United States,Texas,Round Rock,"78664",Greg Hansen,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,Consumer,Standard Class,2019-12-28,2020-01-01,2019,2020,4,1,12,1,52,1,sat,wed
US-2019-115301,115.9600,25.5112000000000000,2,0.00,United States,Washington,Seattle,"98103",Vivek Gonzalez,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,Consumer,Standard Class,2019-07-29,2019-08-02,2019,2019,3,3,7,8,31,31,mon,fri
US-2019-134642,231.9200,5.7980000000000000,5,0.20,United States,North Carolina,Greenville,"27834",Scot Wooten,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,Consumer,Standard Class,2019-02-25,2019-03-01,2019,2019,1,1,2,3,9,9,mon,fri
CA-2019-159226,344.9810,28.4102000000000000,7,0.15,United States,California,Los Angeles,"90008",Rob Lucas,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,Consumer,Second Class,2019-04-25,2019-04-27,2019,2019,2,2,4,4,17,17,thu,sat
CA-2018-155187,41.9600,2.9372000000000000,2,0.00,United States,California,Los Angeles,"90004",Laura Armstrong,"Tennsco Lockers, Gray",Office Supplies,Storage,Corporate,Second Class,2018-09-24,2018-09-26,2018,2018,3,3,9,9,39,39,mon,wed
CA-2017-153038,55.9360,18.8784000000000000,8,0.20,United States,Tennessee,Memphis,"38109",Robert Barroso,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,Corporate,Standard Class,2017-12-18,2017-12-25,2017,2017,4,4,12,12,51,52,mon,mon
CA-2017-108588,17.4800,8.2156000000000000,2,0.00,United States,New York,New York City,"10009",Brooke Gillingham,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,Corporate,Standard Class,2017-01-05,2017-01-10,2017,2017,1,1,1,1,1,2,thu,tue
US-2018-143819,26.3800,12.1348000000000000,1,0.00,United States,New York,Yonkers,"10701",Karen Daniels,Easy-staple paper,Office Supplies,Paper,Consumer,Standard Class,2018-03-01,2018-03-05,2018,2018,1,1,3,3,9,10,thu,mon
US-2017-136987,52.7600,24.2696000000000000,2,0.00,United States,California,Los Angeles,"90004",Andy Reiter,Easy-staple paper,Office Supplies,Paper,Consumer,Second Class,2017-04-11,2017-04-14,2017,2017,2,2,4,4,15,15,tue,fri
CA-2019-163160,63.3120,20.5764000000000000,3,0.20,United States,Illinois,Freeport,"61032",Troy Staebel,Easy-staple paper,Office Supplies,Paper,Consumer,First Class,2019-10-13,2019-10-16,2019,2019,4,4,10,10,41,42,sun,wed
CA-2018-101161,24.9000,11.4540000000000000,5,0.00,United States,New York,New York City,"10024",Bart Watters,Avery White Multi-Purpose Labels,Office Supplies,Labels,Corporate,Standard Class,2018-10-13,2018-10-20,2018,2018,4,4,10,10,41,42,sat,sat
CA-2016-141110,14.9400,7.0218000000000000,3,0.00,United States,California,Fresno,"93727",Luke Schmidt,Xerox 1970,Office Supplies,Paper,Corporate,Standard Class,2016-11-26,2016-12-01,2016,2016,4,4,11,12,47,48,sat,thu
CA-2017-127509,17.2200,7.9212000000000000,3,0.00,United States,Missouri,Springfield,"65807",Adam Shillingsburg,Binder Posts,Office Supplies,Binders,Consumer,Standard Class,2017-11-09,2017-11-13,2017,2017,4,4,11,11,45,46,thu,mon
CA-2018-134691,2.2960,-3.9032000000000000,2,0.80,United States,Texas,Houston,"77041",Kelly Collister,Binder Posts,Office Supplies,Binders,Consumer,Standard Class,2018-11-14,2018-11-18,2018,2018,4,4,11,11,46,46,wed,sun
CA-2019-101728,2.2960,-3.9032000000000000,2,0.80,United States,Illinois,Chicago,"60653",Sonia Cooley,Binder Posts,Office Supplies,Binders,Consumer,Standard Class,2019-08-19,2019-08-23,2019,2019,3,3,8,8,34,34,mon,fri
CA-2018-152408,13.7760,4.4772000000000000,3,0.20,United States,New York,New York City,"10035",Thomas Thornton,Binder Posts,Office Supplies,Binders,Consumer,Standard Class,2018-05-15,2018-05-21,2018,2018,2,2,5,5,20,21,tue,mon
CA-2019-136448,3.4440,-2.7552000000000000,2,0.70,United States,Pennsylvania,Philadelphia,"19143",Adam Shillingsburg,Binder Posts,Office Supplies,Binders,Consumer,First Class,2019-09-16,2019-09-18,2019,2019,3,3,9,9,38,38,mon,wed
CA-2016-131450,327.7600,91.7728000000000000,8,0.00,United States,California,San Diego,"92024",Lena Radford,Dana Halogen Swing-Arm Architect Lamp,Furniture,Furnishings,Consumer,Standard Class,2016-08-08,2016-08-15,2016,2016,3,3,8,8,32,33,mon,mon
CA-2017-137750,204.8500,57.3580000000000000,5,0.00,United States,California,San Francisco,"94110",Jill Fjeld,Dana Halogen Swing-Arm Architect Lamp,Furniture,Furnishings,Consumer,Standard Class,2017-06-25,2017-06-30,2017,2017,2,2,6,6,25,26,sun,fri
CA-2017-115091,46.2000,12.9360000000000000,4,0.00,United States,Virginia,Springfield,"22153",Joel Jenkins,Newell 324,Office Supplies,Art,Home Office,Standard Class,2017-10-05,2017-10-09,2017,2017,4,4,10,10,40,41,thu,mon
CA-2019-147760,1359.9600,118.9965000000000000,5,0.20,United States,North Carolina,Greensboro,"27405",Kelly Lampkin,Motorola Moto X,Technology,Phones,Corporate,First Class,2019-11-04,2019-11-05,2019,2019,4,4,11,11,45,45,mon,tue
US-2018-132577,4.4880,-6.7320000000000000,6,0.80,United States,Texas,Houston,"77095",Jeremy Ellison,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,Consumer,Standard Class,2018-11-22,2018-11-27,2018,2018,4,4,11,11,47,48,thu,tue
CA-2017-145814,5.9840,2.2440000000000000,2,0.20,United States,New York,New York City,"10035",Katherine Ducich,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,Consumer,Standard Class,2017-11-19,2017-11-24,2017,2017,4,4,11,11,46,47,sun,fri
CA-2017-148873,2.9920,-4.4880000000000000,4,0.80,United States,Illinois,Quincy,"62301",Eric Murdock,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,Consumer,Standard Class,2017-10-01,2017-10-05,2017,2017,4,4,10,10,39,40,sun,thu
CA-2017-149384,3.3660,-2.2440000000000000,3,0.70,United States,Arizona,Tempe,"85281",Eric Hoffmann,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,Consumer,Same Day,2017-07-10,2017-07-10,2017,2017,3,3,7,7,28,28,mon,mon
CA-2017-113131,6.7320,-4.4880000000000000,6,0.70,United States,Ohio,Columbus,"43229",Maria Bertelson,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,Consumer,Same Day,2017-09-24,2017-09-24,2017,2017,3,3,9,9,38,38,sun,sun
CA-2019-126046,12.3900,5.6994000000000000,3,0.00,United States,Georgia,Atlanta,"30318",Julie Creighton,Avery 476,Office Supplies,Labels,Corporate,Standard Class,2019-11-03,2019-11-07,2019,2019,4,4,11,11,44,45,sun,thu
US-2018-108504,122.9700,60.2553000000000000,3,0.00,United States,Georgia,Smyrna,"30080",Paul Prost,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,Home Office,Same Day,2018-02-05,2018-02-05,2018,2018,1,1,2,2,6,6,mon,mon
CA-2018-118101,368.9100,180.7659000000000000,9,0.00,United States,Michigan,Roseville,"48066",Skye Norling,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,Home Office,Same Day,2018-06-26,2018-06-26,2018,2018,2,2,6,6,26,26,tue,tue
CA-2019-107958,163.9600,59.4355000000000000,5,0.20,United States,Texas,Houston,"77036",Adrian Hane,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,Home Office,First Class,2019-07-02,2019-07-05,2019,2019,3,3,7,7,27,27,tue,fri
CA-2017-118955,28.7520,9.3444000000000000,3,0.20,United States,Texas,Grand Prairie,"75051",Lycoris Saunders,Staple envelope,Office Supplies,Envelopes,Consumer,Standard Class,2017-06-16,2017-06-20,2017,2017,2,2,6,6,24,25,fri,tue
CA-2018-145177,4.6240,1.6762000000000000,1,0.20,United States,Ohio,Springfield,"45503",Paul Prost,Xerox 1924,Office Supplies,Paper,Home Office,Standard Class,2018-11-10,2018-11-14,2018,2018,4,4,11,11,45,46,sat,wed
CA-2019-117212,23.1200,11.3288000000000000,4,0.00,United States,California,Los Angeles,"90036",Bradley Talbott,Xerox 1924,Office Supplies,Paper,Home Office,Second Class,2019-02-26,2019-02-28,2019,2019,1,1,2,2,9,9,tue,thu
CA-2019-101665,5.1600,1.3416000000000000,2,0.00,United States,California,San Francisco,"94122",Tracy Zic,DIXON Oriole Pencils,Office Supplies,Art,Consumer,Standard Class,2019-11-25,2019-12-01,2019,2019,4,4,11,12,48,48,mon,sun
